game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_yds,rush_att
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,9.0,3.0,2.0,23.0,3.0
