game_id,date,season,week,league,away,home,recv_gp,recv_rec,recv_yds,rush_att,rush_gp,rush_td,rush_yds
FOOTBALL_CFL_2022_SEASON_TOTAL,,2022,1,CFL,,,16.0,17.0,247.0,48.0,16.0,7.0,117.0
