game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-bbl-2017-12-21-1114858,2017-12-21,2017,1,BBL,Hobart Hurricanes,Melbourne Renegades,2.0,0.0,0.0,7.0,1.0,0.0,24.0,1.0,0.0,17.0,2.0,1.0,,,1.0
cricket-bbl-2017-12-30-1114866,2017-12-30,2017,1,BBL,Hobart Hurricanes,Sydney Thunder,16.0,1.0,1.0,9.0,25.0,1.0,24.0,0.0,0.0,22.0,1.0,0.0,,,1.0
cricket-bpl-2017-11-05-1121248,2017-11-05,2017,1,BPL,Dhaka Dynamites,Khulna Titans,24.0,5.0,0.0,7.0,36.0,0.0,24.0,0.0,1.0,34.0,1.0,3.0,,,1.0
cricket-bpl-2017-11-08-1121252,2017-11-08,2017,1,BPL,Sylhet Sixers,Khulna Titans,,,,,,,24.0,0.0,0.0,25.0,2.0,0.0,,,1.0
cricket-bpl-2017-11-12-1121255,2017-11-12,2017,1,BPL,Khulna Titans,Chittagong Vikings,4.0,1.0,1.0,8.0,11.0,1.0,24.0,0.0,0.0,30.0,1.0,0.0,1.0,,1.0
cricket-bpl-2017-11-14-1121257,2017-11-14,2017,1,BPL,Khulna Titans,Dhaka Dynamites,,,,,,,24.0,0.0,1.0,26.0,1.0,0.0,,,1.0
cricket-bpl-2017-11-24-1121269,2017-11-24,2017,1,BPL,Khulna Titans,Rangpur Riders,8.0,1.0,1.0,8.0,10.0,0.0,24.0,0.0,1.0,33.0,0.0,0.0,,,1.0
cricket-bpl-2017-11-27-1121274,2017-11-27,2017,1,BPL,Khulna Titans,Rajshahi Kings,,,,,,,18.0,0.0,0.0,15.0,1.0,0.0,1.0,,1.0
cricket-bpl-2017-11-28-1121276,2017-11-28,2017,1,BPL,Khulna Titans,Comilla Victorians,3.0,1.0,0.0,8.0,5.0,0.0,18.0,0.0,0.0,16.0,0.0,1.0,,,1.0
cricket-bpl-2017-12-03-1121282,2017-12-03,2017,1,BPL,Rangpur Riders,Khulna Titans,11.0,0.0,0.0,7.0,19.0,2.0,24.0,0.0,0.0,28.0,2.0,0.0,,,1.0
