game_id,date,season,week,league,away,home,def_ff,def_int,def_pd,def_tackles,gp,kr_no,kr_td,kr_yds,pr_no,pr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,1.0,2.0,1.0,34.0,9.0,18.0,3.0,649.0,13.0,68.0,24.0,4.0,305.0,4.0,1.0,39.0
