game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,3.0,3.0,2.0,3.0,35.0,,50.0,9.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,2.0,,,1.0,24.0,1.0,52.0,2.0
