game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,6.0,3.0,27.0,6.0,70.0,4.0,112.0,11.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,,,2.0,,4.0,-1.0,11.0,1.0
