game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-odi-2005-07-31-214742,2005-07-31,2005,1,ODI,West Indies,India,37.0,1.0,0.0,8.0,24.0,0.0,1.0,,1.0
cricket-odi-2005-08-02-214852,2005-08-02,2005,1,ODI,Sri Lanka,West Indies,33.0,4.0,0.0,8.0,29.0,0.0,,1.0,1.0
cricket-odi-2005-08-06-215134,2005-08-06,2005,1,ODI,West Indies,Sri Lanka,,,,,,,1.0,,1.0
cricket-tests-2005-11-17-226120,2005-11-17,2005,1,TESTS,West Indies,Australia,197.0,6.0,0.0,8.0,73.0,0.0,1.0,,1.0
cricket-odi-2006-02-18-237568,2006-02-18,2006,1,ODI,New Zealand,West Indies,14.0,0.0,0.0,8.0,5.0,0.0,1.0,2.0,1.0
cricket-odi-2006-02-22-238176,2006-02-22,2006,1,ODI,New Zealand,West Indies,11.0,0.0,1.0,8.0,11.0,0.0,1.0,1.0,1.0
cricket-odi-2006-02-25-238177,2006-02-25,2006,1,ODI,New Zealand,West Indies,35.0,4.0,0.0,4.0,28.0,0.0,1.0,1.0,1.0
cricket-odi-2006-03-01-238178,2006-03-01,2006,1,ODI,New Zealand,West Indies,11.0,1.0,0.0,4.0,10.0,0.0,1.0,1.0,1.0
cricket-odi-2006-03-04-238179,2006-03-04,2006,1,ODI,New Zealand,West Indies,26.0,5.0,0.0,8.0,38.0,0.0,3.0,,1.0
cricket-odi-2006-04-29-239907,2006-04-29,2006,1,ODI,West Indies,Zimbabwe,59.0,3.0,0.0,4.0,37.0,0.0,1.0,,1.0
cricket-odi-2006-04-30-239908,2006-04-30,2006,1,ODI,West Indies,Zimbabwe,7.0,0.0,0.0,4.0,4.0,0.0,2.0,,1.0
cricket-odi-2006-05-10-239911,2006-05-10,2006,1,ODI,West Indies,Zimbabwe,,,,,,,,1.0,1.0
cricket-odi-2006-05-28-239919,2006-05-28,2006,1,ODI,West Indies,India,1.0,0.0,1.0,8.0,1.0,0.0,2.0,,1.0
cricket-odi-2006-12-07-257769,2006-12-07,2006,1,ODI,Pakistan,West Indies,35.0,1.0,0.0,8.0,23.0,1.0,5.0,,1.0
cricket-odi-2006-12-10-257770,2006-12-10,2006,1,ODI,Pakistan,West Indies,8.0,2.0,1.0,8.0,10.0,0.0,1.0,,1.0
cricket-odi-2006-12-13-257771,2006-12-13,2006,1,ODI,Pakistan,West Indies,,,,,,,,1.0,1.0
cricket-odi-2006-12-16-257772,2006-12-16,2006,1,ODI,Pakistan,West Indies,5.0,0.0,0.0,6.0,3.0,0.0,,,1.0
cricket-t20i-2006-02-16-237242,2006-02-16,2006,1,T20I,New Zealand,West Indies,4.0,2.0,0.0,8.0,9.0,0.0,,,1.0
cricket-tests-2006-03-09-238180,2006-03-09,2006,1,TESTS,New Zealand,West Indies,67.0,3.0,0.0,9.0,24.0,0.0,4.0,,1.0
cricket-tests-2006-06-02-239920,2006-06-02,2006,1,TESTS,India,West Indies,89.0,4.0,0.0,7.0,34.0,0.0,3.0,,1.0
cricket-tests-2006-06-10-239921,2006-06-10,2006,1,TESTS,India,West Indies,145.0,6.0,0.0,7.0,49.0,0.0,1.0,,1.0
cricket-tests-2006-06-22-239922,2006-06-22,2006,1,TESTS,West Indies,India,12.0,1.0,0.0,8.0,11.0,0.0,2.0,,1.0
cricket-tests-2006-06-30-239923,2006-06-30,2006,1,TESTS,India,West Indies,99.0,10.0,0.0,8.0,72.0,1.0,2.0,,1.0
cricket-tests-2006-11-11-257765,2006-11-11,2006,1,TESTS,West Indies,Pakistan,36.0,2.0,0.0,7.0,13.0,0.0,2.0,1.0,1.0
cricket-tests-2006-11-19-257766,2006-11-19,2006,1,TESTS,Pakistan,West Indies,39.0,1.0,0.0,7.0,11.0,0.0,3.0,,1.0
cricket-odi-2007-01-27-267708,2007-01-27,2007,1,ODI,India,West Indies,4.0,1.0,1.0,9.0,4.0,0.0,1.0,,1.0
cricket-odi-2007-01-31-267709,2007-01-31,2007,1,ODI,India,West Indies,52.0,5.0,0.0,7.0,40.0,0.0,,1.0,1.0
cricket-odi-2007-03-13-247457,2007-03-13,2007,1,ODI,West Indies,Pakistan,4.0,0.0,0.0,7.0,1.0,0.0,3.0,,1.0
cricket-odi-2007-03-23-247477,2007-03-23,2007,1,ODI,West Indies,Ireland,,,,,,,4.0,,1.0
cricket-odi-2007-03-27-247481,2007-03-27,2007,1,ODI,West Indies,Australia,43.0,6.0,0.0,7.0,52.0,0.0,2.0,,1.0
cricket-odi-2007-03-29-247483,2007-03-29,2007,1,ODI,West Indies,New Zealand,22.0,2.0,0.0,7.0,15.0,0.0,,,1.0
cricket-odi-2007-04-01-247486,2007-04-01,2007,1,ODI,West Indies,Sri Lanka,5.0,0.0,0.0,8.0,2.0,0.0,1.0,,1.0
cricket-odi-2007-04-10-247493,2007-04-10,2007,1,ODI,West Indies,South Africa,9.0,0.0,0.0,8.0,4.0,0.0,1.0,,1.0
cricket-odi-2007-04-19-247502,2007-04-19,2007,1,ODI,West Indies,Bangladesh,,,,,,,2.0,,1.0
cricket-odi-2007-04-21-247504,2007-04-21,2007,1,ODI,West Indies,England,11.0,1.0,1.0,8.0,10.0,0.0,,,1.0
cricket-odi-2007-07-01-258465,2007-07-01,2007,1,ODI,England,West Indies,2.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,1.0
cricket-odi-2007-07-04-258466,2007-07-04,2007,1,ODI,England,West Indies,3.0,0.0,1.0,7.0,2.0,0.0,2.0,,1.0
cricket-odi-2007-07-07-258467,2007-07-07,2007,1,ODI,England,West Indies,,,,,,,2.0,,1.0
cricket-odi-2007-07-14-295788,2007-07-14,2007,1,ODI,Ireland,West Indies,,,,,,,1.0,,1.0
cricket-odi-2007-11-30-317578,2007-11-30,2007,1,ODI,Zimbabwe,West Indies,5.0,1.0,0.0,8.0,8.0,0.0,2.0,,1.0
cricket-odi-2007-12-02-317579,2007-12-02,2007,1,ODI,Zimbabwe,West Indies,18.0,1.0,0.0,7.0,16.0,0.0,5.0,,1.0
cricket-odi-2007-12-07-317581,2007-12-07,2007,1,ODI,Zimbabwe,West Indies,8.0,0.0,1.0,7.0,5.0,0.0,1.0,1.0,1.0
cricket-t20i-2007-06-28-258463,2007-06-28,2007,1,T20I,England,West Indies,13.0,2.0,0.0,6.0,24.0,1.0,,1.0,1.0
cricket-t20i-2007-06-29-258464,2007-06-29,2007,1,T20I,England,West Indies,8.0,1.0,0.0,5.0,10.0,0.0,1.0,1.0,1.0
cricket-t20i-2007-09-11-287853,2007-09-11,2007,1,T20I,South Africa,West Indies,4.0,1.0,1.0,7.0,6.0,0.0,1.0,,1.0
cricket-t20i-2007-09-13-287857,2007-09-13,2007,1,T20I,Bangladesh,West Indies,3.0,0.0,0.0,6.0,2.0,0.0,,,1.0
cricket-t20i-2007-12-16-319112,2007-12-16,2007,1,T20I,South Africa,West Indies,12.0,2.0,1.0,7.0,12.0,0.0,,,1.0
cricket-tests-2007-05-17-258459,2007-05-17,2007,1,TESTS,England,West Indies,87.0,11.0,0.0,8.0,60.0,0.0,2.0,1.0,1.0
cricket-tests-2007-05-25-258460,2007-05-25,2007,1,TESTS,England,West Indies,35.0,1.0,0.0,7.0,11.0,0.0,2.0,,1.0
cricket-tests-2007-06-07-258461,2007-06-07,2007,1,TESTS,England,West Indies,85.0,7.0,0.0,7.0,39.0,0.0,4.0,,1.0
cricket-tests-2007-06-15-258462,2007-06-15,2007,1,TESTS,West Indies,England,34.0,2.0,0.0,8.0,17.0,0.0,3.0,,1.0
cricket-tests-2007-12-26-298801,2007-12-26,2007,1,TESTS,West Indies,South Africa,17.0,0.0,0.0,7.0,1.0,0.0,4.0,,1.0
cricket-odi-2008-01-20-298805,2008-01-20,2008,1,ODI,South Africa,West Indies,9.0,0.0,0.0,7.0,3.0,0.0,1.0,,1.0
cricket-odi-2008-01-25-298806,2008-01-25,2008,1,ODI,South Africa,West Indies,3.0,0.0,0.0,7.0,0.0,0.0,3.0,2.0,1.0
cricket-odi-2008-01-27-298807,2008-01-27,2008,1,ODI,South Africa,West Indies,14.0,0.0,1.0,8.0,12.0,0.0,,,1.0
cricket-odi-2008-02-03-298809,2008-02-03,2008,1,ODI,South Africa,West Indies,6.0,1.0,0.0,7.0,6.0,0.0,,,1.0
cricket-odi-2008-04-15-319136,2008-04-15,2008,1,ODI,West Indies,Sri Lanka,,,,,,,1.0,1.0,1.0
cricket-odi-2008-06-24-319143,2008-06-24,2008,1,ODI,West Indies,Australia,38.0,1.0,0.0,7.0,31.0,0.0,1.0,,1.0
cricket-odi-2008-06-29-319145,2008-06-29,2008,1,ODI,West Indies,Australia,30.0,1.0,0.0,7.0,21.0,0.0,,,1.0
cricket-odi-2008-07-04-319146,2008-07-04,2008,1,ODI,West Indies,Australia,9.0,0.0,1.0,7.0,5.0,0.0,2.0,,1.0
cricket-odi-2008-07-06-319147,2008-07-06,2008,1,ODI,West Indies,Australia,6.0,0.0,0.0,8.0,3.0,0.0,4.0,,1.0
cricket-odi-2008-12-31-366709,2008-12-31,2008,1,ODI,New Zealand,West Indies,10.0,0.0,1.0,7.0,2.0,0.0,,,1.0
cricket-t20i-2008-01-18-298804,2008-01-18,2008,1,T20I,South Africa,West Indies,26.0,2.0,0.0,2.0,19.0,1.0,1.0,,1.0
cricket-t20i-2008-06-20-319142,2008-06-20,2008,1,T20I,West Indies,Australia,6.0,1.0,0.0,3.0,8.0,0.0,,,1.0
cricket-t20i-2008-12-28-366708,2008-12-28,2008,1,T20I,New Zealand,West Indies,21.0,4.0,0.0,7.0,30.0,0.0,1.0,1.0,1.0
cricket-tests-2008-01-02-298802,2008-01-02,2008,1,TESTS,South Africa,West Indies,134.0,7.0,0.0,7.0,53.0,0.0,4.0,1.0,1.0
cricket-tests-2008-01-10-298803,2008-01-10,2008,1,TESTS,South Africa,West Indies,63.0,10.0,0.0,7.0,55.0,0.0,1.0,,1.0
cricket-tests-2008-03-22-319132,2008-03-22,2008,1,TESTS,West Indies,Sri Lanka,81.0,1.0,0.0,8.0,39.0,0.0,4.0,,1.0
cricket-tests-2008-04-03-319133,2008-04-03,2008,1,TESTS,West Indies,Sri Lanka,44.0,0.0,0.0,8.0,13.0,0.0,6.0,,1.0
cricket-tests-2008-05-22-319139,2008-05-22,2008,1,TESTS,West Indies,Australia,70.0,5.0,0.0,7.0,36.0,0.0,6.0,,1.0
cricket-tests-2008-05-30-319140,2008-05-30,2008,1,TESTS,West Indies,Australia,46.0,3.0,0.0,7.0,21.0,0.0,5.0,,1.0
cricket-tests-2008-06-12-319141,2008-06-12,2008,1,TESTS,West Indies,Australia,39.0,1.0,0.0,7.0,9.0,0.0,3.0,,1.0
cricket-odi-2009-01-07-366711,2009-01-07,2009,1,ODI,New Zealand,West Indies,10.0,0.0,0.0,6.0,1.0,0.0,,,1.0
cricket-odi-2009-03-20-352665,2009-03-20,2009,1,ODI,West Indies,England,16.0,0.0,0.0,7.0,11.0,0.0,1.0,,1.0
cricket-odi-2009-03-22-352666,2009-03-22,2009,1,ODI,West Indies,England,5.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,1.0
cricket-odi-2009-03-27-352667,2009-03-27,2009,1,ODI,West Indies,England,,,,,,,1.0,,1.0
cricket-odi-2009-03-29-352668,2009-03-29,2009,1,ODI,West Indies,England,29.0,3.0,0.0,5.0,26.0,0.0,,,1.0
cricket-odi-2009-04-03-352669,2009-04-03,2009,1,ODI,West Indies,England,10.0,2.0,0.0,7.0,12.0,0.0,1.0,,1.0
cricket-odi-2009-05-24-380715,2009-05-24,2009,1,ODI,England,West Indies,21.0,1.0,0.0,6.0,8.0,0.0,,,1.0
