game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,recv_rec,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,2.0,3.0,120.0,4.0,60.0,3.0,5.0
