game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-ilt20-2023-01-13-1346916,2023-01-13,2023,1,ILT20,Dubai Capitals,Abu Dhabi Knight Riders,,,,,,,24.0,0.0,0.0,27.0,1.0,1.0,1.0
cricket-ilt20-2023-01-16-1346920,2023-01-16,2023,1,ILT20,Dubai Capitals,Gulf Giants,3.0,1.0,0.0,9.0,10.0,1.0,6.0,0.0,0.0,17.0,0.0,0.0,1.0
cricket-ilt20-2023-01-22-1346928,2023-01-22,2023,1,ILT20,Dubai Capitals,MI Emirates,,,,,,,24.0,0.0,0.0,24.0,2.0,4.0,1.0
cricket-ilt20-2023-01-30-1346937,2023-01-30,2023,1,ILT20,Abu Dhabi Knight Riders,Dubai Capitals,,,,,,,18.0,0.0,0.0,41.0,2.0,2.0,1.0
cricket-ilt20-2023-02-02-1346940,2023-02-02,2023,1,ILT20,Desert Vipers,Dubai Capitals,,,,,,,6.0,0.0,0.0,11.0,0.0,1.0,1.0
cricket-ilt20-2023-02-05-1346944,2023-02-05,2023,1,ILT20,MI Emirates,Dubai Capitals,,,,,,,12.0,0.0,0.0,15.0,0.0,0.0,1.0
cricket-ilt20-2023-02-09-1346947,2023-02-09,2023,1,ILT20,Dubai Capitals,MI Emirates,,,,,,,12.0,0.0,0.0,17.0,0.0,0.0,1.0
cricket-t20i-2024-03-11-1421078,2024-03-11,2024,1,T20I,Scotland,United Arab Emirates,,,,,,,18.0,0.0,0.0,30.0,0.0,0.0,1.0
cricket-t20i-2024-03-13-1421079,2024-03-13,2024,1,T20I,Scotland,United Arab Emirates,6.0,0.0,0.0,9.0,8.0,0.0,18.0,0.0,0.0,30.0,1.0,2.0,1.0
