game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_CFL_2025_W13_TOR,,2025,13,CFL,,,0.0,64.0,9.0,0.0,90.0
SYNTHETIC_CFL_2025_W15_TOR,,2025,15,CFL,,,0.0,37.0,4.0,0.0,35.0
SYNTHETIC_CFL_2025_W16_TOR,,2025,16,CFL,,,0.0,4.0,3.0,0.0,7.0
SYNTHETIC_CFL_2025_W17_TOR,,2025,17,CFL,,,0.0,69.0,7.0,0.0,13.0
SYNTHETIC_CFL_2025_W18_TOR,,2025,18,CFL,,,0.0,27.0,5.0,0.0,47.0
SYNTHETIC_CFL_2025_W19_TOR,,2025,19,CFL,,,0.0,16.0,3.0,0.0,29.0
SYNTHETIC_CFL_2025_W20_TOR,,2025,20,CFL,,,1.0,39.0,8.0,0.0,4.0
