game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_CFL_W1_HAM,,,1,CFL,,,0.0,10.0,2.0
SYNTHETIC_CFL_W9_HAM,,,9,CFL,,,0.0,0.0,0.0
SYNTHETIC_CFL_W11_HAM,,,11,CFL,,,0.0,25.0,1.0
