game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-07-07-MIN-MAD,2023-07-07,2023,11,AUDL,MINNESOTA WIND CHILL,MADISON RADICALS,1.0,2.0,11.0,11.0,,1.0,2.0,,,,12.0,1.0,32.0,10.0
2023-07-09-IND-MIN,2023-07-09,2023,11,AUDL,INDIANAPOLIS ALLEYCATS,MINNESOTA WIND CHILL,,,,,,,,,,1.0,,,,
2023-07-15-CHI-MIN,2023-07-15,2023,12,AUDL,CHICAGO UNION,MINNESOTA WIND CHILL,,1.0,16.0,24.0,,,1.0,,1.0,,26.0,2.0,17.0,95.0
2024-04-27-MIN-PIT,2024-04-27,2024,1,UFA,windchill,thunderbirds,3.0,1.0,,,0.0,1.0,,,,,,4.0,239.0,149.0
2024-05-11-MIN-CHI,2024-05-11,2024,3,UFA,windchill,union,2.0,0.0,,,0.0,2.0,,,,,,0.0,146.0,155.0
2024-05-18-PIT-MIN,2024-05-18,2024,4,UFA,thunderbirds,windchill,3.0,0.0,,,1.0,0.0,,,,,,3.0,173.0,158.0
2024-05-24-MIN-MAD,2024-05-24,2024,5,UFA,windchill,radicals,0.0,0.0,,,0.0,0.0,,,,,,1.0,36.0,91.0
2024-06-08-MIN-IND,2024-06-08,2024,7,UFA,windchill,alleycats,1.0,0.0,,,0.0,0.0,,,,,,1.0,76.0,202.0
2024-06-15-COL-MIN,2024-06-15,2024,8,UFA,summit,windchill,0.0,0.0,,,0.0,1.0,,,,,,1.0,24.0,33.0
2024-06-22-MAD-MIN,2024-06-22,2024,9,UFA,radicals,windchill,4.0,2.0,,,0.0,1.0,,,,,,1.0,40.0,201.0
2024-06-28-MIN-CHI,2024-06-28,2024,10,UFA,windchill,union,2.0,1.0,,,0.0,0.0,,,,,,0.0,39.0,181.0
2024-06-29-MIN-DET,2024-06-29,2024,10,UFA,windchill,mechanix,3.0,3.0,,,0.0,1.0,,,,,,1.0,68.0,190.0
2024-07-06-CHI-MIN,2024-07-06,2024,11,UFA,union,windchill,0.0,0.0,,,0.0,0.0,,,,,,2.0,53.0,47.0
2024-07-12-NY-MIN,2024-07-12,2024,12,UFA,empire,windchill,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-07-20-DET-MIN,2024-07-20,2024,13,UFA,mechanix,windchill,6.0,0.0,,,0.0,0.0,,,,,,0.0,75.0,285.0
2025-04-26-MAD-MIN,2025-04-26,2025,1,UFA,radicals,windchill,1.0,1.0,,,0.0,4.0,,,,,,1.0,275.0,83.0
2025-05-10-MIN-IND,2025-05-10,2025,3,UFA,windchill,alleycats,4.0,1.0,,,0.0,3.0,,,,,,0.0,133.0,226.0
2025-05-17-CHI-MIN,2025-05-17,2025,4,UFA,union,windchill,1.0,1.0,,,0.0,0.0,,,,,,3.0,66.0,123.0
2025-05-24-MIN-PIT,2025-05-24,2025,5,UFA,windchill,thunderbirds,5.0,1.0,,,0.0,1.0,,,,,,3.0,58.0,179.0
2025-05-30-ATL-MIN,2025-05-30,2025,6,UFA,hustle,windchill,0.0,0.0,,,0.0,0.0,,,,,,0.0,-6.0,148.0
2025-06-07-PIT-MIN,2025-06-07,2025,7,UFA,thunderbirds,windchill,1.0,1.0,,,0.0,0.0,,,,,,2.0,17.0,288.0
2025-06-13-MIN-MAD,2025-06-13,2025,8,UFA,windchill,radicals,4.0,1.0,,,0.0,1.0,,,,,,0.0,127.0,214.0
2025-06-21-IND-MIN,2025-06-21,2025,9,UFA,alleycats,windchill,3.0,0.0,,,0.0,4.0,,,,,,1.0,85.0,134.0
2025-07-04-MIN-CHI,2025-07-04,2025,11,UFA,windchill,union,2.0,0.0,,,0.0,0.0,,,,,,1.0,280.0,283.0
2025-07-05-MIN-DET,2025-07-05,2025,11,UFA,windchill,mechanix,2.0,0.0,,,0.0,0.0,,,,,,0.0,79.0,209.0
2025-07-12-MAD-MIN,2025-07-12,2025,12,UFA,radicals,windchill,4.0,1.0,,,0.0,0.0,,,,,,1.0,55.0,195.0
2025-07-18-MIN-SLC,2025-07-18,2025,13,UFA,windchill,shred,1.0,0.0,,,2.0,0.0,,,,,,3.0,17.0,132.0
2025-07-20-DET-MIN,2025-07-20,2025,13,UFA,mechanix,windchill,2.0,0.0,,,0.0,3.0,,,,,,1.0,50.0,54.0
2026-05-02-CHI-MIN,2026-05-02,2026,2,UFA,union,windchill,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2026-05-15-MIN-IND,2026-05-15,2026,4,UFA,windchill,alleycats,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
