game_id,date,season,week,league,away,home,gp,recv_rec,recv_tgt,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_EFA_2026_SEASON_TOTAL,,2026,1,EFA,,,1.0,4.0,5.0,34.0,18.0,2.0,105.0
