game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_UFL_2025_W2_ROUGHNECKS,2025-04-06,2025,2,UFL,RENEGADES,ROUGHNECKS,0.0,17.0,1.0
SYNTHETIC_UFL_2025_W3_ROUGHNECKS,2025-04-12,2025,3,UFL,SHOWBOATS,ROUGHNECKS,0.0,0.0,0.0
SYNTHETIC_UFL_2025_W4_ROUGHNECKS,2025-04-19,2025,4,UFL,ROUGHNECKS,STALLIONS,0.0,19.0,2.0
SYNTHETIC_UFL_2025_W5_ROUGHNECKS,2025-04-27,2025,5,UFL,BRAHMAS,ROUGHNECKS,0.0,6.0,1.0
SYNTHETIC_UFL_2025_W8_ROUGHNECKS,2025-05-17,2025,8,UFL,ROUGHNECKS,PANTHERS,0.0,0.0,0.0
SYNTHETIC_UFL_2025_W9_ROUGHNECKS,2025-05-25,2025,9,UFL,ROUGHNECKS,DEFENDERS,0.0,8.0,1.0
SYNTHETIC_UFL_2025_W10_ROUGHNECKS,2025-05-31,2025,10,UFL,PANTHERS,ROUGHNECKS,0.0,15.0,2.0
SYNTHETIC_UFL_2026_W3_HOUSTONGAMBLERS,2026-04-11,2026,3,UFL,HOUSTON GAMBLERS,DC DEFENDERS,0.0,0.0,0.0
SYNTHETIC_UFL_2026_W6_HOUSTONGAMBLERS,2026-05-01,2026,6,UFL,HOUSTON GAMBLERS,COLUMBUS AVIATORS,0.0,20.0,1.0
SYNTHETIC_UFL_2026_W7_HOUSTONGAMBLERS,2026-05-10,2026,7,UFL,ORLANDO STORM,HOUSTON GAMBLERS,0.0,0.0,0.0
