game_id,date,season,week,league,away,home,match_loss,match_played,match_win,team_points_against,team_points_for
curling-wcf-world-2026-838-10-2,2026-05-07,2026,1,WCF-WORLD,Philippines,Korea,0.0,1.0,0.0,14.0,
curling-wcf-world-2026-838-13-3,2026-05-08,2026,1,WCF-WORLD,Australia,Philippines,1.0,1.0,0.0,8.0,4.0
curling-wcf-world-2026-838-3-1,2026-05-05,2026,1,WCF-WORLD,Philippines,China,1.0,1.0,0.0,10.0,2.0
curling-wcf-world-2026-838-6-1,2026-05-06,2026,1,WCF-WORLD,Austria,Philippines,1.0,1.0,0.0,11.0,1.0
