game_id,date,season,week,league,away,home,gp,kr_no,kr_td,kr_yds,pr_no,pr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,7.0,22.0,1.0,703.0,12.0,209.0,26.0,2.0,289.0,55.0,5.0,300.0
