game_id,date,season,week,league,away,home,lost_fumbles,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_UFL_2026_W1_COLUMBUSAVIATORS,2026-03-29,2026,1,UFL,COLUMBUS AVIATORS,ORLANDO STORM,,0.0,27.0,2.0,,
SYNTHETIC_UFL_2026_W2_COLUMBUSAVIATORS,2026-04-03,2026,2,UFL,DC DEFENDERS,COLUMBUS AVIATORS,1.0,0.0,48.0,5.0,,
SYNTHETIC_UFL_2026_W3_COLUMBUSAVIATORS,2026-04-12,2026,3,UFL,COLUMBUS AVIATORS,DALLAS RENEGADES,,1.0,43.0,4.0,,
SYNTHETIC_UFL_2026_W4_COLUMBUSAVIATORS,2026-04-17,2026,4,UFL,DALLAS RENEGADES,COLUMBUS AVIATORS,,0.0,0.0,0.0,,
SYNTHETIC_UFL_2026_W5_COLUMBUSAVIATORS,2026-04-26,2026,5,UFL,COLUMBUS AVIATORS,HOUSTON GAMBLERS,,0.0,32.0,3.0,0.0,5.0
SYNTHETIC_UFL_2026_W6_COLUMBUSAVIATORS,2026-05-01,2026,6,UFL,HOUSTON GAMBLERS,COLUMBUS AVIATORS,,1.0,21.0,3.0,0.0,16.0
