game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-t20i-2023-02-12-1355841,2023-02-12,2023,1,T20I,Cambodia,Singapore,3.0,0.0,0.0,2.0,0.0,0.0,,1.0
cricket-t20i-2023-08-26-1391651,2023-08-26,2023,1,T20I,Singapore,Myanmar,1.0,0.0,0.0,1.0,0.0,0.0,,1.0
cricket-t20i-2023-08-27-1391652,2023-08-27,2023,1,T20I,Singapore,Myanmar,6.0,0.0,0.0,2.0,0.0,0.0,,1.0
cricket-t20i-2024-02-11-1419918,2024-02-11,2024,1,T20I,Singapore,Myanmar,4.0,0.0,0.0,9.0,1.0,0.0,,1.0
cricket-t20i-2024-02-13-1419926,2024-02-13,2024,1,T20I,Thailand,Singapore,13.0,0.0,0.0,2.0,2.0,0.0,,1.0
cricket-t20i-2024-07-02-1440444,2024-07-02,2024,1,T20I,Singapore,Indonesia,14.0,0.0,0.0,3.0,0.0,0.0,,1.0
cricket-t20i-2024-07-05-1440447,2024-07-05,2024,1,T20I,Indonesia,Singapore,5.0,0.0,0.0,4.0,0.0,0.0,,1.0
cricket-t20i-2024-07-07-1440450,2024-07-07,2024,1,T20I,Indonesia,Singapore,11.0,0.0,0.0,3.0,3.0,0.0,,1.0
cricket-t20i-2024-12-26-1464731,2024-12-26,2024,1,T20I,Philippines,Singapore,25.0,0.0,0.0,4.0,14.0,0.0,1.0,1.0
cricket-t20i-2024-12-27-1464732,2024-12-27,2024,1,T20I,Singapore,Philippines,25.0,0.0,0.0,2.0,14.0,0.0,,1.0
cricket-t20i-2025-07-02-1490225,2025-07-02,2025,1,T20I,Singapore,Indonesia,5.0,0.0,0.0,2.0,0.0,0.0,,1.0
cricket-t20i-2025-07-03-1490226,2025-07-03,2025,1,T20I,Singapore,Indonesia,21.0,0.0,0.0,4.0,5.0,0.0,,1.0
cricket-t20i-2025-12-16-1513758,2025-12-16,2025,1,T20I,Thailand,Singapore,1.0,0.0,0.0,2.0,0.0,0.0,,1.0
cricket-t20i-2025-12-17-1513760,2025-12-17,2025,1,T20I,Myanmar,Singapore,9.0,0.0,0.0,5.0,1.0,0.0,,1.0
