game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-tests-2020-08-21-1198243,2020-08-21,2020,1,TESTS,England,Pakistan,,,,,,,1.0,1.0
cricket-tests-2021-06-02-1249210,2021-06-02,2021,1,TESTS,New Zealand,England,6.0,0.0,0.0,7.0,0.0,0.0,3.0,1.0
cricket-tests-2021-06-10-1249211,2021-06-10,2021,1,TESTS,England,New Zealand,21.0,1.0,0.0,7.0,8.0,0.0,3.0,1.0
