game_id,date,season,week,league,away,home,match_loss,match_played,match_win,team_points_against,team_points_for
curling-wcf-world-2026-834-7-3,2026-04-26,2026,1,WCF-WORLD,Korea,Japan,0.0,1.0,1.0,4.0,5.0
