game_id,date,season,week,league,away,home,fg_att,gp,pat_att,pat_made,punt_no,punt_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,1.0,2.0,1.0,1.0,12.0,316.0
