game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SWKANSAS-NASHVILLE,,,0,,,,0.0,56.0,6.0,0.0,3.0
NASHVILLE-BILLINGS-0609,0609,,13,,NASHVILLE,BILLINGS,1.0,79.0,6.0,,
