game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_CFL_W1_BC,,,1,CFL,,,,,,1.0,1.0
SYNTHETIC_CFL_W5_BC,,,5,CFL,,,1.0,0.0,27.0,,
SYNTHETIC_CFL_W11_BC,,,11,CFL,,,0.0,0.0,36.0,,
