game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W1_EMPIRE,,,1,AUDL,,,1.0,0.0,,,1.0,1.0,,,0.0,77.0,64.0
SYNTHETIC_AUDL_W2_EMPIRE,,,2,AUDL,,,1.0,0.0,,,0.0,3.0,,,0.0,85.0,24.0
SYNTHETIC_AUDL_W3_EMPIRE,,,3,AUDL,,,0.0,1.0,,,0.0,0.0,,,0.0,5.0,-17.0
2022-06-18-OTT-NY,2022-06-18,2022,4,,OTT,NY,0.0,0.0,,,0.0,0.0,,,0.0,-4.0,14.0
2022-07-01-MTL-NY,2022-07-01,2022,6,,MTL,NY,1.0,0.0,,,0.0,3.0,,,0.0,87.0,20.0
2022-07-09-BOS-NY,2022-07-09,2022,7,AUDL,glory,empire,1.0,1.0,,,0.0,4.0,,,0.0,144.0,58.0
2022-07-22-NY-PHI,2022-07-22,2022,9,AUDL,empire,phoenix,1.0,1.0,,,0.0,4.0,,,0.0,58.0,1.0
2023-04-29-PHI-NY,2023-04-29,2023,1,AUDL,PHILADELPHIA PHOENIX,NEW YORK EMPIRE,,,4.0,3.0,,,,4.0,1.0,49.0,-12.0
2023-05-05-TOR-NY,2023-05-05,2023,2,AUDL,TORONTO RUSH,NEW YORK EMPIRE,,,6.0,4.0,,2.0,,4.0,,28.0,-15.0
2023-05-13-NY-DC,2023-05-13,2023,3,AUDL,NEW YORK EMPIRE,DC BREEZE,,,1.0,1.0,,,1.0,1.0,,7.0,20.0
2023-06-02-NY-BOS,2023-06-02,2023,6,AUDL,NEW YORK EMPIRE,BOSTON GLORY,,,7.0,6.0,,,,6.0,,44.0,-8.0
2023-06-03-NY-MTL,2023-06-03,2023,6,AUDL,NEW YORK EMPIRE,MONTREAL ROYAL,,,,,,1.0,,,,,
2023-06-10-ATL-NY,2023-06-10,2023,7,AUDL,ATLANTA HUSTLE,NEW YORK EMPIRE,,,2.0,2.0,,,1.0,2.0,,34.0,-11.0
2023-06-16-BOS-NY,2023-06-16,2023,8,AUDL,BOSTON GLORY,NEW YORK EMPIRE,,,6.0,4.0,,1.0,1.0,5.0,1.0,84.0,6.0
2023-06-30-DC-NY,2023-06-30,2023,10,AUDL,DC BREEZE,NEW YORK EMPIRE,,,,1.0,,,,1.0,,,7.0
2023-07-15-NY-SLC,2023-07-15,2023,12,AUDL,NEW YORK EMPIRE,SALT LAKE SHRED,,,1.0,,,1.0,,,,4.0,
2023-07-22-MTL-NY,2023-07-22,2023,13,AUDL,MONTREAL ROYAL,NEW YORK EMPIRE,,,1.0,1.0,,,,1.0,,4.0,-6.0
