game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-pzeQZ6xQKw,,2013,1,MLS,,,0.0,-0.0407,53.4948,48.5158,0.0,37.0,2.2086,0.0,1.0635,0.0,0.1912,1.0,3209.0,0.598,898.0,76.8466,8.5575,0.0,93.0,0.0,136.0,0.0,0.0407,0.0,34.7914,0.0,0.0407,0.5124,0.0
soccer-mls-2014-pzeQZ6xQKw,,2014,1,MLS,,,0.0,-0.0597,45.3392,38.2091,0.0,49.0,6.2393,0.0,1.1459,0.0,0.136,1.0,2520.0,0.6496,782.0,24.0816,3.0795,0.0,73.0,0.0,125.0,0.0,0.0597,0.0,42.7607,0.0,0.0597,0.6188,0.0
soccer-mls-2015-pzeQZ6xQKw,,2015,1,MLS,,,0.0,-0.0904,49.0767,43.6619,0.0,37.0,1.0463,0.0,1.0291,0.0,0.2,2.0,3021.0,0.5378,900.0,16.7748,1.8639,0.0,88.0,0.0,125.0,0.0,0.0904,0.0,35.9537,0.0,0.0904,0.5191,0.0
soccer-mls-2016-kRQabn8MKZ,,2016,1,MLS,,,0.0,0.0,46.963,40.9485,0.0,29.0,2.777,0.0,1.1059,0.0,0.1354,0.0,2465.0,0.5597,704.0,-3.7407,-0.5314,0.0,63.0,0.0,96.0,0.0,0.0,0.0,26.223,0.0,0.0,0.565,0.0
soccer-mls-2017-kRQabn8MKZ,,2017,1,MLS,,,0.0,0.0,45.2642,39.9557,0.0,5.0,-0.9098,0.0,0.846,0.0,0.2222,0.0,530.0,0.6266,158.0,6.8891,4.3602,0.0,13.0,0.0,18.0,0.0,0.0,0.0,5.9098,0.0,0.0,0.583,0.0
soccer-mls-2018-kRQabn8MKZ,,2018,1,MLS,,,0.0,-0.0214,35.8621,29.7771,0.0,19.0,2.9861,0.0,1.1865,0.0,0.0213,1.0,682.0,0.7574,202.0,8.4977,4.2068,0.0,27.0,0.0,47.0,0.0,0.0214,0.0,16.0139,0.0,0.0214,0.7154,0.0
soccer-mls-2019-pzeQZ6xQKw,,2019,1,MLS,,,0.0,-0.0312,47.7318,42.6418,0.0,15.0,-1.167,0.0,0.9278,0.0,0.1207,1.0,997.0,0.5582,292.0,5.332,1.826,0.0,42.0,0.0,58.0,0.0,0.0312,0.0,16.167,0.0,0.0312,0.54,0.0
soccer-uslc-2019-9YqdojR5vJ,,2019,1,USLC,,,0.0,0.0,39.5743,31.5675,0.0,5.0,1.128,0.0,1.2913,0.0,0.0714,0.0,294.0,0.7802,91.0,1.9149,2.1043,0.0,7.0,0.0,14.0,0.0,0.0,0.0,3.872,0.0,0.0,0.7592,0.0
soccer-mls-2020-pzeQZ6xQKw,,2020,1,MLS,,,0.0,0.0,34.8054,26.233,0.0,8.0,1.8379,0.0,1.2983,0.0,0.1364,0.0,392.0,0.72,125.0,0.8405,0.6724,0.0,14.0,0.0,22.0,0.0,0.0,0.0,6.1621,0.0,0.0,0.7133,0.0
soccer-mls-2021-pzeQZ6xQKw,,2021,1,MLS,,,0.0,0.0,27.059,18.8846,0.0,3.0,1.396,0.0,1.8704,0.0,0.0,0.0,98.0,0.8571,28.0,0.4065,1.4517,0.0,3.0,0.0,6.0,0.0,0.0,0.0,1.604,0.0,0.0,0.8426,0.0
soccer-mlsnp-2022-7VqG1oWMvW,,2022,1,MLSNP,,,0.0,0.0,31.2603,21.4309,0.0,3.0,0.1657,0.0,1.0585,0.0,0.1818,0.0,295.0,0.8381,105.0,1.6094,1.5328,0.0,8.0,0.0,11.0,0.0,0.0,0.0,2.8343,0.0,0.0,0.8228,0.0
soccer-mls-2023-kRQand1MKZ,,2023,1,MLS,,,0.0,0.0,34.2791,25.9049,0.0,8.0,1.0014,0.0,1.1431,0.0,0.0909,0.0,405.0,0.7833,120.0,6.9969,5.8308,0.0,14.0,0.0,22.0,0.0,0.0,0.0,6.9986,0.0,0.0,0.725,0.0
soccer-mls-2024-kRQand1MKZ,,2024,1,MLS,,,0.0,0.0,31.3603,24.4166,0.0,12.0,1.4336,0.0,1.1357,0.0,0.2424,0.0,517.0,0.7959,147.0,4.2437,2.8868,0.0,21.0,0.0,33.0,0.0,0.0,0.0,10.5664,0.0,0.0,0.767,0.0
soccer-mlsnp-2024-2lqRX1AMr0,,2024,1,MLSNP,,,0.0,0.0,33.648,25.4949,0.0,2.0,0.0142,0.0,1.0071,0.0,0.0,0.0,405.0,0.8045,133.0,7.5065,5.644,0.0,6.0,0.0,9.0,0.0,0.0,0.0,1.9858,0.0,0.0,0.7481,0.0
