game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,rushing_yards
SYNTHETIC_50YARD_2026_W3_NEWMEXICOCHUPACABRAS,2026-05-18,2026,3,50YARD,ARIZONA RATTLERS,NEW MEXICO CHUPACABRAS,4.0,1.0,128.0,-12.0
