game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-pzeQZ6xQKw,,2013,1,MLS,,,0.0,-0.4153,25.241,13.5354,3.0,0.3707,3.0,4.0,3124.0,0.8038,1330.0,24.5725,1.8476,1.0135,17.0,6.0,0.4153,2.6293,0.8246,3.0447,0.7853,1.8309
soccer-mls-2014-pzeQZ6xQKw,,2014,1,MLS,,,1.0,0.7862,26.9605,12.9876,2.0,0.6826,3.0,5.0,2152.0,0.8345,1136.0,25.5714,2.251,1.0167,15.0,7.0,0.2138,1.3174,0.9798,1.5313,0.812,0.723
soccer-mls-2015-pzeQZ6xQKw,,2015,1,MLS,,,1.0,0.2566,23.4325,9.8857,1.0,0.398,2.0,13.0,2147.0,0.7463,1001.0,12.4578,1.2445,1.2844,7.0,1.0,0.7434,0.602,-0.3313,1.3454,0.7338,0.3876
soccer-mls-2016-kRQabn8MKZ,,2016,1,MLS,,,0.0,-0.1209,22.5262,9.551,3.0,0.2278,3.0,3.0,3749.0,0.8497,1670.0,40.5428,2.4277,1.8106,23.0,8.0,0.1209,2.7722,1.0193,2.8931,0.8254,1.4222
soccer-mls-2017-kRQabn8MKZ,,2017,1,MLS,,,1.0,0.5737,22.0629,9.0471,2.0,0.3227,3.0,3.0,2772.0,0.8669,1382.0,28.039,2.0289,0.7963,13.0,3.0,0.4263,1.6773,-0.6545,2.1035,0.8466,0.7792
soccer-mls-2018-kRQabn8MKZ,,2018,1,MLS,,,0.0,0.0,20.025,8.4799,0.0,-0.0291,0.0,0.0,616.0,0.8816,456.0,14.7387,3.2322,0.0,1.0,1.0,0.0,0.0291,0.1466,0.0291,0.8493,0.0064
soccer-mls-2019-kRQabn8MKZ,,2019,1,MLS,,,0.0,-0.0201,19.851,8.2514,0.0,-0.2086,0.0,1.0,1168.0,0.9099,666.0,30.5179,4.5823,0.0,2.0,2.0,0.0201,0.2086,0.0254,0.2287,0.8641,0.0871
soccer-mls-2020-pzeQZ6xQKw,,2020,1,MLS,,,0.0,-0.0368,20.7729,7.6695,1.0,0.6428,1.0,2.0,542.0,0.9277,332.0,14.6781,4.4211,0.2606,4.0,2.0,0.0368,0.3572,0.5058,0.394,0.8835,0.2331
soccer-mls-2021-pzeQZ6xQKw,,2021,1,MLS,,,0.0,0.0,20.5493,8.3524,0.0,-0.0214,0.0,0.0,373.0,0.9333,135.0,6.4586,4.7841,0.0,1.0,0.0,0.0,0.0214,-0.0214,0.0214,0.8855,0.021
soccer-mls-2022-pzeQZ6xQKw,,2022,1,MLS,,,0.0,0.0,20.7805,9.7509,0.0,-0.0517,0.0,0.0,279.0,0.8795,83.0,2.588,3.1181,0.0,1.0,0.0,0.0,0.0517,-0.0517,0.0517,0.8483,0.0096
soccer-mlsnp-2022-7VqG1oWMvW,,2022,1,MLSNP,,,0.0,0.0,24.2067,11.7476,0.0,0.0,0.0,0.0,100.0,0.899,99.0,2.6453,2.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8723,0.0
