game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_CFL_W3_EDM,,,3,CFL,,,,,,0.0,9.0
SYNTHETIC_CFL_W4_EDM,,,4,CFL,,,0.0,14.0,2.0,0.0,34.0
SYNTHETIC_CFL_W5_EDM,,,5,CFL,,,0.0,8.0,2.0,,
SYNTHETIC_CFL_W6_EDM,,,6,CFL,,,0.0,0.0,0.0,0.0,13.0
SYNTHETIC_CFL_W7_EDM,,,7,CFL,,,0.0,5.0,1.0,0.0,8.0
SYNTHETIC_CFL_W9_EDM,,,9,CFL,,,0.0,0.0,0.0,0.0,12.0
SYNTHETIC_CFL_W10_EDM,,,10,CFL,,,0.0,6.0,1.0,0.0,38.0
SYNTHETIC_CFL_W11_EDM,,,11,CFL,,,0.0,12.0,2.0,1.0,53.0
SYNTHETIC_CFL_W15_EDM,,,15,CFL,,,0.0,3.0,1.0,,
SYNTHETIC_CFL_W17_EDM,,,17,CFL,,,0.0,0.0,0.0,0.0,4.0
SYNTHETIC_CFL_W18_EDM,,,18,CFL,,,0.0,0.0,0.0,0.0,47.0
SYNTHETIC_CFL_2025_W1_HAM,,2025,1,CFL,,,,2.0,1.0,,
SYNTHETIC_CFL_2025_W4_HAM,,2025,4,CFL,,,,4.0,1.0,,7.0
SYNTHETIC_CFL_2025_W5_HAM,,2025,5,CFL,,,,10.0,1.0,,14.0
SYNTHETIC_CFL_2025_W6_HAM,,2025,6,CFL,,,,5.0,1.0,,14.0
SYNTHETIC_CFL_2025_W7_HAM,,2025,7,CFL,,,,,,1.0,7.0
SYNTHETIC_CFL_2025_W14_HAM,,2025,14,CFL,,,,,,,6.0
SYNTHETIC_CFL_2025_W16_HAM,,2025,16,CFL,,,,6.0,1.0,,
SYNTHETIC_CFL_2025_W17_HAM,,2025,17,CFL,,,,21.0,2.0,,6.0
SYNTHETIC_CFL_2025_W18_HAM,,2025,18,CFL,,,,4.0,1.0,,4.0
