game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,match_played
cricket-t20i-2024-09-14-1450199,2024-09-14,2024,1,T20I,Austria,Luxembourg,24.0,1.0,0.0,3.0,28.0,0.0,1.0
cricket-t20i-2024-09-14-1450200,2024-09-14,2024,1,T20I,Austria,Denmark,1.0,0.0,0.0,4.0,1.0,0.0,1.0
cricket-t20i-2025-09-13-1500866,2025-09-13,2025,1,T20I,Austria,Switzerland,22.0,0.0,0.0,4.0,12.0,0.0,1.0
cricket-t20i-2025-09-14-1500867,2025-09-14,2025,1,T20I,Austria,Luxembourg,1.0,0.0,0.0,2.0,1.0,0.0,1.0
