game_id,date,season,week,league,away,home,def_tackles,gp,kr_no,kr_yds,recv_rec,rush_att,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,2.0,9.0,2.0,26.0,1.0,10.0,46.0
