game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards
SYNTHETIC_USFL_2023_W2_SHOWBOATS,2023-04-22,2023,2,USFL,STALLIONS,SHOWBOATS,0.0,0.0,-2.0
