game_id,date,season,week,league,away,home,def_tackles,gp,kr_no,kr_yds,pass_att,punt_no,punt_yds,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,2.0,13.0,1.0,58.0,1.0,29.0,997.0,43.0,8.0,659.0,1.0,4.0
