game_id,date,season,week,league,away,home,def_fr,def_tackles,gp,recv_rec,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,1.0,1.0,8.0,2.0,29.0,3.0,4.0
