game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,pass_sacked,pass_td,pass_yds,rush_att,rush_td,rush_yds
FOOTBALL_EFA_2026_SEASON_TOTAL,,2026,1,EFA,,,1.0,24.0,12.0,2.0,3.0,2.0,210.0,16.0,1.0,61.0
