game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2025-05-17-SEA-ORE,2025-05-17,2025,4,UFA,cascades,steel,0.0,0.0,,,1.0,3.0,,,,,,2.0,172.0,59.0
2025-05-23-ORE-LV,2025-05-23,2025,5,UFA,steel,bighorns,0.0,1.0,,,0.0,3.0,,,,,,2.0,127.0,-26.0
2025-05-24-ORE-COL,2025-05-24,2025,5,UFA,steel,summit,0.0,0.0,,,0.0,3.0,,,,,,0.0,142.0,48.0
2025-05-31-SLC-ORE,2025-05-31,2025,6,UFA,shred,steel,0.0,1.0,,,0.0,1.0,,,,,,1.0,82.0,89.0
2025-06-07-LV-ORE,2025-06-07,2025,7,UFA,bighorns,steel,2.0,0.0,,,1.0,2.0,,,,,,0.0,133.0,71.0
2025-06-13-ORE-SLC,2025-06-13,2025,8,UFA,steel,shred,0.0,0.0,,,0.0,1.0,,,,,,1.0,62.0,201.0
2025-06-14-ORE-OAK,2025-06-14,2025,8,UFA,steel,spiders,1.0,0.0,,,0.0,0.0,,,,,,1.0,83.0,45.0
2025-06-20-LA-ORE,2025-06-20,2025,9,UFA,aviators,steel,0.0,0.0,,,0.0,3.0,,,,,,2.0,281.0,12.0
2025-06-28-COL-ORE,2025-06-28,2025,10,UFA,summit,steel,0.0,0.0,,,0.0,1.0,,,,,,1.0,181.0,40.0
2025-07-19-ORE-SEA,2025-07-19,2025,13,UFA,steel,cascades,0.0,1.0,,,0.0,3.0,,,,,,2.0,169.0,33.0
2026-04-26-ORE-OAK,2026-04-26,2026,1,UFA,steel,spiders,0.0,0.0,,,1.0,2.0,,,,,,0.0,145.0,30.0
2026-05-01-ORE-SLC,2026-05-01,2026,2,UFA,steel,shred,0.0,0.0,,,0.0,5.0,,,,,,2.0,222.0,51.0
