game_id,date,season,week,league,away,home,fumbles,fumbles_lost,games_played,kick_returns,kr_avg,kr_long,kr_tds,kr_yards,pr_avg,pr_tds,punt_returns,receiving_yards,rush_long,rushing_attempts,rushing_tds,rushing_yards,rushing_yards_per_game,total_yards,yards_per_game
FOOTBALL_NAL_2021_jacksonville-sharks_SEASON_TOTAL,2021-12-31,,0,,,JACKSONVILLE SHARKS,1.0,0.0,7.0,84.0,0.0,0.0,21.0,12.0,0.0,0.0,25.0,6.0,0.0,0.0,0.0,19.0,0.0,84.0,12.0
