game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2014-mKAqBBmqbg,,2014,1,MLS,,,0.0,-0.6971,15.6246,2.6436,0.0,,,-0.5258,,0.0,,3.0,337.0,0.7652,132.0,3.1131,2.3584,0.0,,6.0,,1.0,0.6971,0.5258,,-0.416,1.2229,0.7416,0.4289
soccer-mls-2015-mKAqBBmqbg,,2015,1,MLS,,,1.0,-1.4906,18.0282,5.936,3.0,,,1.4737,,4.0,,20.0,2731.0,0.7451,1283.0,-0.7596,-0.0592,0.6176,,17.0,,5.0,2.4906,1.5263,,0.2484,4.0169,0.7457,0.7064
soccer-mls-2016-mKAqBBmqbg,,2016,1,MLS,,,0.0,-0.644,18.3937,4.1778,2.0,0.0,-0.0233,-0.0801,0.0,2.0,0.0,13.0,2297.0,0.7405,1083.0,-5.7162,-0.5278,1.3918,1.0,26.0,1.0,9.0,0.644,2.0801,0.0233,1.7276,2.7241,0.7458,1.0469
soccer-mls-2017-mKAqBBmqbg,,2017,1,MLS,,,0.0,-0.6711,18.209,1.6793,0.0,,,-1.9861,,0.0,,8.0,921.0,0.7718,425.0,-3.0437,-0.7162,0.0,,16.0,,3.0,0.6711,1.9861,,-0.513,2.6572,0.7789,1.3918
soccer-mls-2018-mKAqBBmqbg,,2018,1,MLS,,,2.0,0.9057,17.8269,2.2027,1.0,,,0.4169,,3.0,,9.0,913.0,0.7996,464.0,8.6088,1.8553,0.5019,,11.0,,7.0,1.0943,0.5831,,1.0237,1.6774,0.781,0.297
soccer-mls-2019-mKAqBBmqbg,,2019,1,MLS,,,1.0,-0.7258,18.1545,2.6264,6.0,,,1.7759,,7.0,,24.0,3415.0,0.8268,1871.0,35.3266,1.8881,3.7188,,44.0,,17.0,1.7258,4.2241,,1.3744,5.9499,0.8079,3.3035
soccer-mls-2020-mKAqBBmqbg,,2020,1,MLS,,,0.0,-1.6948,18.8485,3.1722,4.0,,,1.2683,,4.0,,19.0,2135.0,0.798,1020.0,-1.3832,-0.1356,1.847,,34.0,,11.0,1.6948,2.7317,,0.256,4.4265,0.7994,1.4325
soccer-mls-2021-mKAqBBmqbg,,2021,1,MLS,,,5.0,2.1822,18.496,3.0755,3.0,,,0.5327,,8.0,,30.0,2915.0,0.8114,1479.0,3.4514,0.2334,1.3938,,26.0,,8.0,2.8178,2.4673,,0.0193,5.2852,0.809,1.7441
soccer-mls-2022-eVq3ya6MWO,,2022,1,MLS,,,1.0,-0.4587,16.4833,2.577,6.0,,,3.1873,,7.0,,18.0,2508.0,0.8129,1213.0,14.1015,1.1625,1.6647,,25.0,,12.0,1.4587,2.8127,,1.3455,4.2714,0.8012,1.7217
soccer-mls-2023-eVq3ya6MWO,,2023,1,MLS,,,0.0,-1.3689,17.6699,4.9546,7.0,,,3.9589,,7.0,,23.0,3118.0,0.8115,1613.0,35.1047,2.1764,0.7506,,27.0,,11.0,1.3689,3.0411,,1.3923,4.41,0.7898,1.0106
soccer-mls-2024-eVq3ya6MWO,,2024,1,MLS,,,2.0,-0.7081,19.4512,2.9863,2.0,,,-0.3469,,4.0,,35.0,2893.0,0.814,1500.0,-3.0978,-0.2065,0.0078,,26.0,,10.0,2.7081,2.3469,,0.0423,5.055,0.8161,1.2583
soccer-mls-2025-eVq3ya6MWO,,2025,1,MLS,,,4.0,0.5095,16.7278,1.1617,2.0,,,-2.6414,,6.0,,31.0,2660.0,0.8526,1465.0,28.343,1.9347,1.0764,,25.0,,11.0,3.4905,4.6414,,0.5381,8.1319,0.8332,3.1416
soccer-mls-2026-eVq3ya6MWO,,2026,1,MLS,,,0.0,-0.3707,16.532,1.9878,1.0,,,-0.0937,,1.0,,5.0,496.0,0.8102,216.0,-4.2081,-1.9482,1.8976,,4.0,,1.0,0.3707,1.0937,,-0.4923,1.4644,0.8297,1.3987
