game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202205060SEA,2022-05-06,2022,1,WNBA,MIN,SEA,1.0,,2.0,,,,0.6,5.0,3.0,3.0,1.0,1.0,1.0,12.083333333333334,4.0,-4.0,7.0,6.0,1.0,2.0
WNBA_202205080MIN,2022-05-08,2022,1,WNBA,WAS,MIN,,2.0,,,,,1.0,1.0,1.0,4.0,,,,5.6,,-9.0,2.0,,,2.0
WNBA_202205100IND,2022-05-10,2022,1,WNBA,MIN,IND,1.0,,,,,,,2.0,,,,,,4.383333333333334,2.0,-11.0,,2.0,,1.0
WNBA_202205140MIN,2022-05-14,2022,1,WNBA,CHI,MIN,2.0,1.0,1.0,0.667,3.0,2.0,0.6,10.0,6.0,2.0,1.0,4.0,4.0,22.45,4.0,-1.0,18.0,5.0,,5.0
WNBA_202205170LAS,2022-05-17,2022,1,WNBA,MIN,LAS,1.0,,2.0,,,,,1.0,,4.0,,,,6.85,1.0,6.0,,3.0,,1.0
WNBA_202205190LVA,2022-05-19,2022,1,WNBA,MIN,LVA,,,,,1.0,,0.5,4.0,2.0,3.0,,,,9.25,1.0,-2.0,4.0,1.0,,2.0
WNBA_202205210DAL,2022-05-21,2022,1,WNBA,MIN,DAL,1.0,1.0,,,,,,3.0,,3.0,,,,8.233333333333333,2.0,4.0,,2.0,,
WNBA_202205240MIN,2022-05-24,2022,1,WNBA,NYL,MIN,,,3.0,,,,0.6,5.0,3.0,1.0,,,,11.55,2.0,-8.0,6.0,5.0,1.0,1.0
WNBA_202205290MIN,2022-05-29,2022,1,WNBA,LAS,MIN,,,,,,,,,,2.0,,,,4.816666666666666,1.0,-1.0,,1.0,1.0,2.0
WNBA_202206010ATL,2022-06-01,2022,1,WNBA,MIN,ATL,2.0,1.0,1.0,0.333,3.0,1.0,0.5,10.0,5.0,1.0,1.0,3.0,3.0,27.833333333333332,2.0,-10.0,14.0,3.0,,1.0
WNBA_202206050NYL,2022-06-05,2022,1,WNBA,MIN,NYL,,,,,,,0.333,3.0,1.0,3.0,1.0,2.0,2.0,7.966666666666667,1.0,-4.0,4.0,1.0,,1.0
WNBA_202206070NYL,2022-06-07,2022,1,WNBA,MIN,NYL,1.0,,3.0,,1.0,,0.333,6.0,2.0,,0.667,6.0,4.0,16.033333333333335,,-11.0,8.0,3.0,2.0,
WNBA_202206100MIN,2022-06-10,2022,1,WNBA,WAS,MIN,1.0,,1.0,,1.0,,0.6,5.0,3.0,1.0,0.667,3.0,2.0,13.35,,-6.0,8.0,1.0,,3.0
