game_id,date,season,week,league,away,home,fielding_catches,fielding_runouts,match_played
cricket-bbl-2017-01-20-1023639,2017-01-20,2017,1,BBL,Brisbane Heat,Melbourne Renegades,2.0,1.0,1.0
