game_id,date,season,week,league,away,home,assists,blk,cto,goals,lb,pim,sog,to
703332113,2025-10-29,2025,1,NLL,COLORADO,VANCOUVER,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0
