game_id,date,season,week,league,away,home,field_goal_attempts,field_goal_long,field_goal_pct,field_goals_made,games_played,kick_returns,points,punt_returns,receiving_yards,rushing_yards,total_yards,xp_attempts,xp_made,xp_pct,yards_per_game
FOOTBALL_NAL_2021_albany-empire_SEASON_TOTAL,2021-12-31,,0,,,ALBANY EMPIRE,3.0,29.0,33.0,1.0,69.0,1.0,69.0,1.0,0.0,7.7,0.0,77.0,66.0,86.0,0.0
