game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2019-03-22-1176792,2019-03-22,2019,1,T20I,Papua New Guinea,Philippines,9.0,0.0,0.0,5.0,6.0,0.0,12.0,0.0,1.0,19.0,0.0,1.0,,,1.0
cricket-t20i-2019-03-23-1176794,2019-03-23,2019,1,T20I,Philippines,Vanuatu,,,,,,,24.0,0.0,1.0,29.0,0.0,1.0,,,1.0
cricket-t20i-2022-02-18-1299567,2022-02-18,2022,1,T20I,Canada,Philippines,7.0,0.0,0.0,5.0,4.0,0.0,24.0,0.0,0.0,41.0,0.0,0.0,,,1.0
cricket-t20i-2022-02-19-1299571,2022-02-19,2022,1,T20I,Nepal,Philippines,3.0,0.0,0.0,4.0,1.0,0.0,18.0,0.0,0.0,43.0,0.0,1.0,,,1.0
cricket-t20i-2022-02-21-1299577,2022-02-21,2022,1,T20I,Philippines,Oman,11.0,1.0,0.0,8.0,6.0,0.0,,,,,,,,,1.0
cricket-t20i-2022-02-22-1299579,2022-02-22,2022,1,T20I,Bahrain,Philippines,5.0,1.0,0.0,3.0,6.0,0.0,24.0,0.0,0.0,40.0,3.0,4.0,,,1.0
cricket-t20i-2022-02-24-1299583,2022-02-24,2022,1,T20I,Philippines,Germany,29.0,2.0,0.0,2.0,23.0,0.0,12.0,0.0,0.0,26.0,0.0,0.0,,,1.0
cricket-t20i-2023-12-22-1412530,2023-12-22,2023,1,T20I,Philippines,Indonesia,25.0,4.0,0.0,2.0,27.0,0.0,24.0,0.0,0.0,22.0,0.0,2.0,,1.0,1.0
cricket-t20i-2023-12-23-1412531,2023-12-23,2023,1,T20I,Philippines,Indonesia,13.0,1.0,0.0,1.0,33.0,4.0,6.0,0.0,0.0,13.0,0.0,0.0,,,1.0
cricket-t20i-2023-12-23-1412532,2023-12-23,2023,1,T20I,Indonesia,Philippines,12.0,2.0,0.0,1.0,23.0,2.0,24.0,0.0,0.0,34.0,1.0,1.0,,,1.0
cricket-t20i-2023-12-24-1412533,2023-12-24,2023,1,T20I,Indonesia,Philippines,8.0,1.0,0.0,1.0,17.0,2.0,24.0,0.0,0.0,26.0,3.0,1.0,,1.0,1.0
cricket-t20i-2023-12-24-1412534,2023-12-24,2023,1,T20I,Philippines,Indonesia,12.0,4.0,0.0,1.0,28.0,1.0,18.0,0.0,2.0,26.0,1.0,3.0,,1.0,1.0
cricket-t20i-2023-12-26-1412535,2023-12-26,2023,1,T20I,Indonesia,Philippines,17.0,4.0,0.0,1.0,38.0,3.0,24.0,0.0,0.0,33.0,0.0,3.0,,,1.0
cricket-t20i-2024-09-26-1450767,2024-09-26,2024,1,T20I,Japan,Philippines,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,2.0,1.0
cricket-t20i-2024-09-28-1450768,2024-09-28,2024,1,T20I,Philippines,Japan,7.0,0.0,0.0,1.0,1.0,0.0,,,,,,,1.0,,1.0
cricket-t20i-2024-09-29-1450770,2024-09-29,2024,1,T20I,Philippines,Indonesia,8.0,0.0,0.0,1.0,3.0,0.0,,,,,,,,,1.0
cricket-t20i-2024-10-01-1450773,2024-10-01,2024,1,T20I,Philippines,South Korea,,,,,,,,,,,,,,2.0,1.0
cricket-t20i-2024-10-02-1450774,2024-10-02,2024,1,T20I,Japan,Philippines,5.0,0.0,0.0,7.0,1.0,0.0,,,,,,,,,1.0
cricket-t20i-2024-10-04-1450776,2024-10-04,2024,1,T20I,Indonesia,Philippines,14.0,1.0,0.0,1.0,7.0,0.0,,,,,,,1.0,,1.0
cricket-t20i-2024-10-05-1450778,2024-10-05,2024,1,T20I,Philippines,South Korea,,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2025-07-06-1490870,2025-07-06,2025,1,T20I,Philippines,Indonesia,2.0,0.0,0.0,1.0,1.0,0.0,,,,,,,3.0,1.0,1.0
cricket-t20i-2025-07-07-1490871,2025-07-07,2025,1,T20I,South Korea,Philippines,,,,,,,,,,,,,1.0,1.0,1.0
cricket-t20i-2025-07-07-1490872,2025-07-07,2025,1,T20I,Indonesia,Philippines,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,1.0,,1.0
cricket-t20i-2025-07-09-1490874,2025-07-09,2025,1,T20I,South Korea,Philippines,4.0,0.0,0.0,9.0,12.0,2.0,,,,,,,2.0,1.0,1.0
cricket-t20i-2025-07-10-1490876,2025-07-10,2025,1,T20I,Indonesia,Philippines,,,,,,,,,,,,,1.0,,1.0
cricket-t20i-2025-07-10-1490877,2025-07-10,2025,1,T20I,Philippines,South Korea,3.0,0.0,0.0,8.0,7.0,1.0,24.0,0.0,0.0,45.0,2.0,2.0,,,1.0
cricket-t20i-2025-07-12-1490879,2025-07-12,2025,1,T20I,Philippines,South Korea,4.0,1.0,0.0,7.0,5.0,0.0,24.0,0.0,0.0,18.0,4.0,0.0,,,1.0
cricket-t20i-2025-07-13-1490880,2025-07-13,2025,1,T20I,Indonesia,Philippines,,,,,,,15.0,0.0,0.0,28.0,2.0,2.0,,,1.0
cricket-t20i-2025-12-09-1513825,2025-12-09,2025,1,T20I,Malaysia,Philippines,17.0,1.0,0.0,7.0,14.0,0.0,6.0,0.0,0.0,20.0,0.0,0.0,,,1.0
cricket-t20i-2025-12-10-1513827,2025-12-10,2025,1,T20I,Philippines,Singapore,22.0,3.0,0.0,7.0,37.0,2.0,,,,,,,2.0,,1.0
cricket-t20i-2025-12-11-1513829,2025-12-11,2025,1,T20I,Philippines,Indonesia,8.0,4.0,1.0,7.0,19.0,0.0,18.0,0.0,0.0,17.0,3.0,2.0,,,1.0
cricket-t20i-2025-12-13-1513832,2025-12-13,2025,1,T20I,Thailand,Philippines,3.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,0.0,36.0,0.0,0.0,,,1.0
cricket-t20i-2026-05-08-1532637,2026-05-08,2026,1,T20I,Indonesia,Philippines,26.0,2.0,1.0,6.0,42.0,2.0,,,,,,,1.0,4.0,1.0
cricket-t20i-2026-05-10-1532643,2026-05-10,2026,1,T20I,Samoa,Philippines,6.0,0.0,0.0,7.0,2.0,0.0,,,,,,,,2.0,1.0
cricket-t20i-2026-05-12-1532647,2026-05-12,2026,1,T20I,Philippines,South Korea,3.0,1.0,1.0,6.0,5.0,0.0,,,,,,,,1.0,1.0
