game_id,date,season,week,league,away,home,games_played,kick_returns,kr_avg,kr_long,kr_tds,kr_yards,pr_avg,pr_tds,punt_returns,receiving_yards,rushing_yards,total_yards,yards_per_game
FOOTBALL_NAL_2021_carolina-cobras_SEASON_TOTAL,2021-12-31,,0,,,CAROLINA COBRAS,4.0,12.0,0.0,0.0,12.0,12.0,0.0,0.0,6.0,2.0,4.0,12.0,3.0
