game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2024-04-20-1427420,2024-04-20,2024,1,T20I,Gibraltar,Estonia,23.0,0.0,0.0,9.0,4.0,0.0,18.0,0.0,3.0,27.0,0.0,2.0,,1.0
cricket-t20i-2024-04-21-1427421,2024-04-21,2024,1,T20I,Gibraltar,Estonia,15.0,0.0,0.0,2.0,5.0,0.0,18.0,0.0,0.0,27.0,1.0,2.0,,1.0
cricket-t20i-2024-04-21-1427422,2024-04-21,2024,1,T20I,Gibraltar,Estonia,6.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,1.0
cricket-t20i-2024-08-10-1445491,2024-08-10,2024,1,T20I,Norway,Estonia,10.0,0.0,0.0,7.0,2.0,0.0,,,,,,,,1.0
cricket-t20i-2025-05-15-1477676,2025-05-15,2025,1,T20I,Bulgaria,Estonia,,,,,,,12.0,0.0,2.0,17.0,0.0,7.0,,1.0
cricket-t20i-2025-05-15-1477677,2025-05-15,2025,1,T20I,Bulgaria,Estonia,4.0,0.0,1.0,6.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2025-07-19-1494577,2025-07-19,2025,1,T20I,Estonia,Finland,29.0,0.0,0.0,8.0,19.0,0.0,12.0,0.0,0.0,26.0,0.0,1.0,,1.0
cricket-t20i-2025-07-19-1494579,2025-07-19,2025,1,T20I,Switzerland,Estonia,12.0,0.0,0.0,5.0,3.0,0.0,24.0,0.0,1.0,36.0,1.0,4.0,,1.0
cricket-t20i-2025-07-20-1494580,2025-07-20,2025,1,T20I,Estonia,Finland,1.0,0.0,0.0,7.0,0.0,0.0,18.0,0.0,1.0,11.0,1.0,1.0,1.0,1.0
cricket-t20i-2025-09-06-1499781,2025-09-06,2025,1,T20I,Czech Republic,Estonia,15.0,1.0,0.0,3.0,10.0,0.0,12.0,0.0,2.0,14.0,0.0,3.0,,1.0
cricket-t20i-2025-09-06-1499782,2025-09-06,2025,1,T20I,Estonia,Czech Republic,50.0,2.0,0.0,3.0,32.0,0.0,18.0,1.0,0.0,3.0,2.0,2.0,,1.0
cricket-t20i-2025-09-07-1499783,2025-09-07,2025,1,T20I,Czech Republic,Estonia,27.0,1.0,0.0,3.0,16.0,0.0,24.0,0.0,3.0,17.0,2.0,4.0,,1.0
