game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2022-Pk5LzyGQOW,,2022,1,USLC,,,0.0,-1.0331,22.7013,7.0742,1.0,-0.1919,1.0,9.0,2379.0,0.7615,1107.0,-19.8211,-1.7905,0.627,15.0,5.0,1.0331,1.1919,0.1124,2.225,0.7794,0.9416
soccer-uslc-2023-kRQaeY8QKZ,,2023,1,USLC,,,0.0,0.0,23.4772,7.5304,0.0,0.0,0.0,0.0,67.0,0.6333,30.0,-2.8292,-9.4306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7276,0.0
