game_id,date,season,week,league,away,home,catches,completions,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-07-07-POR-SLC,2023-07-07,2023,11,AUDL,PORTLAND NITRO,SALT LAKE SHRED,1.0,1.0,2.0,1.0,4.0,-2.0
