game_id,date,season,week,league,away,home,gp,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,12.0,14.0,2.0,88.0,1.0,12.0
