game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,tackles
10798142,2024-05-20,2024,1,CFL,WPG,SSK,,,,,,1.0
10798027,2024-06-23,2024,3,CFL,HAM,SSK,0.0,15.0,1.0,0.0,-1.0,
10798041,2024-07-19,2024,7,CFL,WPG,SSK,1.0,15.0,1.0,0.0,9.0,
10798044,2024-07-25,2024,8,CFL,SSK,MTL,0.0,6.0,1.0,,,
10798052,2024-08-08,2024,10,CFL,SSK,OTT,0.0,14.0,2.0,,,
10798057,2024-08-16,2024,11,CFL,MTL,SSK,0.0,8.0,1.0,,,
