game_id,date,season,week,league,away,home,gp,punt_no,punt_yds,recv_rec,recv_yds,rush_att
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,10.0,49.0,1720.0,10.0,136.0,4.0
