game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,7.0,10.0,167.0,50.0,2.0,600.0,3.0,17.0
