game_id,date,season,week,league,away,home,fg_att,fg_made,gp,pass_att,pass_cmp,pass_yds,pat_att,pat_made,punt_no,punt_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,11.0,9.0,11.0,1.0,1.0,42.0,16.0,9.0,39.0,1380.0
