game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,8.0,12.0,56.0,13.0,13.0,28.0,115.0,5.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,3.0,3.0,22.0,3.0,8.0,7.0,36.0,2.0
