game_id,date,season,week,league,away,home,recv_rec,recv_tar,recv_td,recv_yds,score_p,score_pts,score_tot
FOOTBALL_CFL_2016_7_16_BC@SSK,2016-07-16,2016,1,CFL,BC,SSK,1.0,1.0,1.0,8.0,1.0,6.0,1.0
