game_id,date,season,week,league,away,home,match_loss,match_played,match_win,team_points_against,team_points_for
curling-wcf-world-2026-838-18-3,2026-05-09,2026,1,WCF-WORLD,New Zealand,England,0.0,1.0,1.0,5.0,7.0
curling-wcf-world-2026-838-2-2,2026-05-05,2026,1,WCF-WORLD,Canada,England,1.0,1.0,0.0,10.0,1.0
curling-wcf-world-2026-838-7-1,2026-05-06,2026,1,WCF-WORLD,England,Sweden,1.0,1.0,0.0,8.0,4.0
