game_id,date,season,week,league,away,home,lost_fumbles,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_USFL_2023_W5_GENERALS,2023-05-14,2023,5,USFL,STARS,GENERALS,,0.0,4.0,2.0,,
80,2025-04-19,2025,4,UFL,ROUGHNECKS,STALLIONS,,0.0,31.0,1.0,0.0,2.0
67,2025-05-11,2025,7,UFL,STALLIONS,ROUGHNECKS,,0.0,55.0,5.0,0.0,-7.0
71,2025-05-18,2025,8,UFL,DEFENDERS,RENEGADES,,,,,0.0,-5.0
74,2025-05-24,2025,9,UFL,STALLIONS,PANTHERS,1.0,,,,,
