game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W2_AVIATORS,,2022,2,AUDL,,,0.0,1.0,,,0.0,2.0,,2.0,41.0,201.0
SYNTHETIC_AUDL_2022_W3_AVIATORS,,2022,3,AUDL,,,1.0,1.0,,,0.0,0.0,,2.0,64.0,226.0
2022-06-18-SD-LA,2022-06-18,2022,4,,SD,LA,0.0,0.0,,,0.0,1.0,,2.0,15.0,131.0
2022-07-02-LA-COL,2022-07-02,2022,6,,LA,COL,1.0,0.0,,,0.0,1.0,,1.0,22.0,254.0
2022-07-16-COL-LA,2022-07-16,2022,8,AUDL,summit,aviators,0.0,1.0,,,0.0,3.0,,1.0,104.0,132.0
2022-07-22-LA-SLC,2022-07-22,2022,9,AUDL,aviators,shred,2.0,1.0,,,0.0,2.0,,1.0,146.0,193.0
2022-07-23-LA-OAK,2022-07-23,2022,9,AUDL,aviators,spiders,2.0,0.0,,,0.0,1.0,,0.0,121.0,209.0
2022-07-29-OAK-LA,2022-07-29,2022,10,AUDL,spiders,aviators,3.0,0.0,,,0.0,3.0,,1.0,177.0,313.0
2023-05-06-COL-LA,2023-05-06,2023,2,AUDL,COLORADO SUMMIT,LA AVIATORS,,,3.0,3.0,,,3.0,,16.0,-15.0
2023-05-19-LA-SLC,2023-05-19,2023,4,AUDL,LA AVIATORS,SALT LAKE SHRED,,,1.0,1.0,,,2.0,1.0,5.0,14.0
