game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-kRQabn8MKZ,,2013,1,MLS,,,0.0,0.0,53.2155,51.5282,0.0,1.0,-0.279,0.0,0.7818,0.0,0.3333,0.0,95.0,0.5,28.0,1.6731,5.9753,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.279,0.0,0.0,0.4402,0.0
soccer-mls-2014-jYQJ19EqGR,,2014,1,MLS,,,0.0,-0.1108,45.868,39.2186,0.0,50.0,3.5049,0.0,1.0754,0.0,0.0798,1.0,3694.0,0.6062,1003.0,0.1271,0.0127,0.0,110.0,0.0,163.0,0.0,0.1108,0.0,46.4951,0.0,0.1108,0.6061,0.0
soccer-mls-2015-jYQJ19EqGR,,2015,1,MLS,,,0.0,-0.0314,45.1136,37.2126,0.0,38.0,-6.7192,0.0,0.8497,0.0,0.1779,1.0,3275.0,0.6202,1048.0,0.7023,0.067,0.0,125.0,0.0,163.0,0.0,0.0314,0.0,44.7191,0.0,0.0314,0.6196,0.0
soccer-mls-2016-jYQJ19EqGR,,2016,1,MLS,,,0.0,0.0,44.8354,37.7137,0.0,44.0,-3.8978,-0.0776,0.9186,0.0,0.1976,0.0,3794.0,0.5833,1159.0,-25.8681,-2.2319,0.0,117.0,1.0,167.0,1.0,0.0,0.0776,47.8978,0.176,0.0776,0.6056,0.0766
soccer-mls-2017-jYQJ19EqGR,,2017,1,MLS,,,0.0,-0.1363,40.9386,33.0934,0.0,38.0,-2.0049,0.0,0.9499,0.0,0.1324,1.0,3577.0,0.6921,1166.0,18.4102,1.5789,0.0,97.0,0.0,136.0,0.0,0.1363,0.0,40.0049,0.0,0.1363,0.6763,0.0
soccer-mls-2018-jYQJ19EqGR,,2018,1,MLS,,,0.0,-0.034,40.9372,31.6528,0.0,37.0,-7.8935,0.0,0.8242,0.0,0.1812,1.0,3477.0,0.6842,1235.0,-5.2972,-0.4289,0.0,120.0,0.0,160.0,0.0,0.034,0.0,44.8935,0.0,0.034,0.6885,0.0
soccer-mls-2019-jYQJ19EqGR,,2019,1,MLS,,,0.0,0.0,37.5761,27.8727,0.0,52.0,-3.8686,0.0,0.9308,0.0,0.1484,0.0,3804.0,0.7502,1253.0,22.2257,1.7738,0.0,128.0,0.0,182.0,0.0,0.0,0.0,55.8686,0.0,0.0,0.7325,0.0
soccer-mls-2020-jYQJ19EqGR,,2020,1,MLS,,,0.0,0.0,33.6754,24.6427,0.0,32.0,-0.0359,0.0,0.9989,0.0,0.1429,0.0,2661.0,0.8142,915.0,30.1762,3.2979,0.0,72.0,0.0,105.0,0.0,0.0,0.0,32.0359,0.0,0.0,0.7812,0.0
soccer-mls-2021-jYQJ19EqGR,,2021,1,MLS,,,0.0,0.0,33.9873,26.4244,0.0,15.0,-0.4763,0.0,0.9692,0.0,0.2097,0.0,1794.0,0.7526,582.0,10.9572,1.8827,0.0,44.0,0.0,62.0,0.0,0.0,0.0,15.4763,0.0,0.0,0.7338,0.0
soccer-mls-2022-jYQJ19EqGR,,2022,1,MLS,,,0.0,0.0,35.9558,27.3134,0.0,38.0,-2.1666,0.0,0.9461,0.0,0.1382,0.0,2679.0,0.7706,872.0,26.9037,3.0853,0.0,85.0,0.0,123.0,0.0,0.0,0.0,40.1666,0.0,0.0,0.7398,0.0
soccer-mls-2023-jYQJ19EqGR,,2023,1,MLS,,,0.0,0.0,38.9867,31.0074,0.0,30.0,-1.9029,0.0,0.9404,0.0,0.1826,0.0,3585.0,0.6813,954.0,-10.7207,-1.1238,0.0,83.0,0.0,115.0,0.0,0.0,0.0,31.9029,0.0,0.0,0.6926,0.0
soccer-mls-2024-jYQJ19EqGR,,2024,1,MLS,,,0.0,0.0,37.7621,29.3299,0.0,31.0,-4.3703,0.0,0.8764,0.0,0.1129,0.0,3202.0,0.7431,911.0,23.2984,2.5575,0.0,91.0,0.0,124.0,0.0,0.0,0.0,35.3703,0.0,0.0,0.7176,0.0
soccer-mls-2025-jYQJ19EqGR,,2025,1,MLS,,,0.0,0.0,34.944,26.9138,0.0,33.0,1.4743,0.0,1.0468,0.0,0.2034,0.0,2922.0,0.7393,840.0,12.9077,1.5366,0.0,83.0,0.0,118.0,0.0,0.0,0.0,31.5257,0.0,0.0,0.7239,0.0
