game_id,date,season,week,league,away,home,interceptions_made,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_2023_W10_CGY,2023-08-12,2023,10,CFL,CGY,BC,0.0,0.0,-22.0,0.0,1.0
