game_id,date,season,week,league,away,home,match_loss,match_played,match_win,team_points_against,team_points_for
curling-wcf-world-2026-835-9-1,2026-04-28,2026,1,WCF-WORLD,Philippines,Finland,1.0,1.0,0.0,7.0,2.0
