game_id,date,season,week,league,away,home,def_fr,def_int,def_pd,def_tackles,gp,punt_no,punt_yds,rush_att
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,2.0,1.0,1.0,39.0,12.0,70.0,2219.0,1.0
