game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,6.0,2.0,,7.0,,9.0,13.0,6.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,4.0,3.0,14.0,6.0,42.0,7.0,47.0,6.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,2.0,4.0,14.0,7.0,63.0,6.0,67.0,7.0
