game_id,date,season,week,league,away,home,games_played,kick_returns,punt_returns,receiving_yards,rushing_yards,total_yards,yards_per_game
FOOTBALL_NAL_2021_jersey-flight_SEASON_TOTAL,2021-12-31,,0,,,JERSEY FLIGHT,6.0,2.5,15.0,11.0,4.0,1.0,6.0
