game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_W3_CGY,,,3,CFL,,,,0.0,21.0,2.0,,,,
SYNTHETIC_CFL_W5_CGY,,,5,CFL,,,,1.0,35.0,2.0,,,,
SYNTHETIC_CFL_W6_CGY,,,6,CFL,,,,0.0,18.0,1.0,,,,
SYNTHETIC_CFL_W8_CGY,,,8,CFL,,,,0.0,8.0,1.0,,,,
SYNTHETIC_CFL_W11_CGY,,,11,CFL,,,,0.0,8.0,1.0,,,,
SYNTHETIC_CFL_W15_CGY,,,15,CFL,,,,1.0,49.0,4.0,,,,
SYNTHETIC_CFL_W16_CGY,,,16,CFL,,,,0.0,48.0,3.0,,,,
SYNTHETIC_CFL_W17_CGY,,,17,CFL,,,,0.0,36.0,2.0,,,,
SYNTHETIC_CFL_W19_CGY,,,19,CFL,,,,0.0,5.0,1.0,,,,
SYNTHETIC_CFL_2023_W1_CGY,,2023,1,CFL,,,,0.0,11.0,1.0,,,,
SYNTHETIC_CFL_2023_W2_CGY,,2023,2,CFL,,,,0.0,5.0,1.0,,,,
SYNTHETIC_CFL_2023_W3_CGY,,2023,3,CFL,,,,0.0,58.0,3.0,,,,
SYNTHETIC_CFL_2023_W6_CGY,,2023,6,CFL,,,,1.0,94.0,5.0,,,,
SYNTHETIC_CFL_2023_W8_CGY,,2023,8,CFL,,,,0.0,9.0,1.0,,,,
SYNTHETIC_CFL_2023_W10_CGY,,2023,10,CFL,,,,0.0,18.0,2.0,,,,
SYNTHETIC_CFL_2023_W11_CGY,,2023,11,CFL,,,,0.0,9.0,1.0,,,,
SYNTHETIC_CFL_2023_W12_CGY,,2023,12,CFL,,,,1.0,18.0,1.0,,,,
SYNTHETIC_CFL_2023_W13_CGY,,2023,13,CFL,,,,0.0,21.0,3.0,,,,
SYNTHETIC_CFL_2023_W16_CGY,,2023,16,CFL,,,,0.0,5.0,1.0,,,,
SYNTHETIC_CFL_2023_W17_CGY,,2023,17,CFL,,,0.0,0.0,8.0,1.0,,,0.0,0.0
SYNTHETIC_CFL_2023_W19_CGY,,2023,19,CFL,,,,0.0,47.0,2.0,0.0,-5.0,,
SYNTHETIC_CFL_2023_W20_CGY,,2023,20,CFL,,,,1.0,8.0,1.0,,,,
SYNTHETIC_CFL_2023_W21_CGY,,2023,21,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2024_W4_HAM,,2024,4,CFL,,,,0.0,8.0,1.0,,,,
SYNTHETIC_CFL_2024_W5_HAM,,2024,5,CFL,,,,1.0,17.0,2.0,,,,
SYNTHETIC_CFL_2024_W7_HAM,,2024,7,CFL,,,,1.0,23.0,1.0,,,,
SYNTHETIC_CFL_2024_W8_HAM,,2024,8,CFL,,,,1.0,83.0,2.0,,,,
SYNTHETIC_CFL_2024_W9_HAM,,2024,9,CFL,,,,0.0,9.0,1.0,,,,
SYNTHETIC_CFL_2024_W10_HAM,,2024,10,CFL,,,,1.0,16.0,1.0,,,,
SYNTHETIC_CFL_2024_W11_HAM,,2024,11,CFL,,,,0.0,15.0,1.0,,,,
SYNTHETIC_CFL_2025_W15_HAM,,2025,15,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2025_W16_HAM,,2025,16,CFL,,,,,5.0,1.0,,,,
SYNTHETIC_CFL_2025_W18_HAM,,2025,18,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2025_W20_HAM,,2025,20,CFL,,,,0.0,0.0,0.0,,,,
