game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,8.0,3.0,,2.0,,6.0,10.0,7.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,4.0,,13.0,2.0,68.0,-7.0,227.0,13.0
